Date,State,Confirmed,Recovered,Deceased,Other,Tested
30-07-2020,Bihar,48001,31673,285,1,525430
30-07-2020,Chandigarh,1016,647,14,0,13683
30-07-2020,Chhattisgarh,8856,5921,51,0,310696
30-07-2020,Delhi,134403,119724,3936,0,1013694
30-07-2020,Dadra and Nagar Haveli and Daman and Diu,1103,684,2,11,42148
30-07-2020,Goa,5704,4005,42,0,129719
30-07-2020,Gujarat,60285,44074,2418,0,738073
30-07-2020,Himachal Pradesh,2506,1387,13,17,142618
30-07-2020,Haryana,34254,27340,417,0,600893
30-07-2020,Jharkhand,10399,4176,103,0,286178
30-07-2020,Jammu and Kashmir,19869,11842,365,0,627387
30-07-2020,Karnataka,118632,46694,2230,9,1313856
30-07-2020,Kerala,22304,12163,71,14,753485
30-07-2020,Ladakh,1378,1094,7,0,19143
30-07-2020,Maharashtra,411798,248615,14729,304,2075528
30-07-2020,Meghalaya,803,210,5,0,35572
30-07-2020,Manipur,2505,1672,4,0,83111
30-07-2020,Madhya Pradesh,30968,21657,857,0,752924
30-07-2020,Mizoram,408,234,0,0,20798
30-07-2020,Nagaland,1566,625,4,2,37156
30-07-2020,Odisha,30378,19746,205,0,500238
30-07-2020,Punjab,15456,10509,370,0,572067
30-07-2020,Puducherry,3298,1958,48,0,38734
30-07-2020,Rajasthan,40936,29231,667,0,1500693
30-07-2020,Sikkim,610,214,1,0,24150
30-07-2020,Telangana,60717,44572,505,0,416202
30-07-2020,Tamil Nadu,239978,178178,3841,0,2597862
30-07-2020,Tripura,4722,2962,21,18,163640
30-07-2020,India,1639568,1058995,35791,418,18832970
30-07-2020,Uttar Pradesh,81039,46803,1587,0,2209810
30-07-2020,Uttarakhand,7065,3996,76,38,163683
30-07-2020,West Bengal,67692,46256,1536,0,874397
31-07-2020,Andaman and Nicobar Islands,548,214,5,1,24038
31-07-2020,Andhra Pradesh,140933,63864,1349,0,1951776
31-07-2020,Arunachal Pradesh,1591,918,3,0,81865
31-07-2020,Assam,40270,30358,98,3,917395
31-07-2020,Bihar,50987,33650,298,1,548172
31-07-2020,Chandigarh,1051,667,15,0,13959
31-07-2020,Chhattisgarh,9192,6230,54,0,316127
31-07-2020,Delhi,135598,120930,3963,0,1032785
31-07-2020,Dadra and Nagar Haveli and Daman and Diu,1149,725,2,10,42403
31-07-2020,Goa,5913,4211,45,0,131318
31-07-2020,Gujarat,61438,44907,2441,0,764777
31-07-2020,Himachal Pradesh,2564,1459,13,17,145154
31-07-2020,Haryana,34965,28227,421,0,612591
31-07-2020,Jharkhand,11314,4343,106,0,294476
31-07-2020,Jammu and Kashmir,20359,12217,377,0,637515
31-07-2020,Karnataka,124115,49788,2314,9,1350792
31-07-2020,Kerala,23614,13027,74,18,776268
31-07-2020,Ladakh,1404,1095,7,0,19465
31-07-2020,Maharashtra,422118,256158,14994,304,2133720
31-07-2020,Meghalaya,823,215,5,0,35572
31-07-2020,Manipur,2621,1689,5,0,85441
31-07-2020,Madhya Pradesh,31806,22271,867,0,767571
31-07-2020,Mizoram,408,247,0,0,21118
31-07-2020,Nagaland,1693,635,4,2,37895
31-07-2020,Odisha,31877,20518,214,0,514573
31-07-2020,Punjab,16119,10734,386,0,582573
31-07-2020,Puducherry,3472,2100,49,0,39707
31-07-2020,Rajasthan,42083,29845,680,0,1526962
31-07-2020,Sikkim,639,231,1,0,24939
31-07-2020,Telangana,62703,45388,519,0,437582
31-07-2020,Tamil Nadu,245859,183956,3935,0,2658138
31-07-2020,Tripura,4996,3327,21,18,170834
31-07-2020,India,1697054,1095549,36556,421,19358659
31-07-2020,Uttar Pradesh,85461,48863,1630,0,2325428
31-07-2020,Uttarakhand,7183,4168,80,38,168113
31-07-2020,West Bengal,70188,48374,1581,0,893400
01-08-2020,Andaman and Nicobar Islands,636,226,7,1,24308
01-08-2020,Andhra Pradesh,150209,76614,1407,0,2012573
01-08-2020,Arunachal Pradesh,1674,969,3,0,86288
01-08-2020,Assam,41727,31443,101,3,944556
01-08-2020,Bihar,54508,35473,312,1,576796
01-08-2020,Chandigarh,1079,683,18,0,14239
01-08-2020,Chhattisgarh,9427,6610,55,0,323692
01-08-2020,Delhi,136716,122131,3989,0,1050939
01-08-2020,Dadra and Nagar Haveli and Daman and Diu,1194,755,2,10,42635
01-08-2020,Goa,6193,4438,48,0,132830
01-08-2020,Gujarat,62574,45782,2465,0,791080
01-08-2020,Himachal Pradesh,2634,1502,13,17,147997
01-08-2020,Haryana,35758,29080,428,0,628806
01-08-2020,Jharkhand,12104,4513,114,0,307363
01-08-2020,Jammu and Kashmir,20972,12871,388,0,647271
01-08-2020,Karnataka,129287,53648,2412,9,1385552
01-08-2020,Kerala,24743,13779,82,20,795919
01-08-2020,Ladakh,1462,1108,7,0,19833
01-08-2020,Maharashtra,431719,266883,15316,306,2198423
01-08-2020,Meghalaya,856,252,5,0,36341
01-08-2020,Manipur,2756,1699,6,0,85441
01-08-2020,Madhya Pradesh,32614,22969,876,0,783769
01-08-2020,Mizoram,413,253,0,0,21294
01-08-2020,Nagaland,1831,640,4,4,38634
01-08-2020,Odisha,33479,21274,225,0,528708
01-08-2020,Punjab,17063,11075,405,0,592392
01-08-2020,Puducherry,3606,2198,51,0,40652
01-08-2020,Rajasthan,43243,30668,694,0,1553942
01-08-2020,Sikkim,650,269,1,0,25916
01-08-2020,Telangana,64786,46502,530,0,458593
01-08-2020,Tamil Nadu,251738,190966,4034,0,2718718
01-08-2020,Tripura,5248,3463,23,18,176171
01-08-2020,India,1752171,1146917,37410,427,19821831
01-08-2020,Uttar Pradesh,89048,51334,1677,0,2418809
01-08-2020,Uttarakhand,7447,4330,83,38,172477
01-08-2020,West Bengal,72777,50517,1629,0,913465
02-08-2020,Andaman and Nicobar Islands,734,242,8,1,24580
02-08-2020,Andhra Pradesh,158764,82886,1474,0,2065407
02-08-2020,Arunachal Pradesh,1698,996,3,0,89031
02-08-2020,Assam,42905,32385,105,3,964499
02-08-2020,Bihar,57270,36637,322,1,612415
02-08-2020,Chandigarh,1117,698,19,1,14493
02-08-2020,Chhattisgarh,9608,6991,58,0,331268
02-08-2020,Delhi,137677,123317,4004,0,1063669
02-08-2020,Dadra and Nagar Haveli and Daman and Diu,1249,804,2,11,42718
02-08-2020,Goa,6530,4668,53,0,134395
02-08-2020,Gujarat,63675,46587,2487,0,814335
02-08-2020,Himachal Pradesh,2703,1559,13,17,150186
02-08-2020,Haryana,36519,29690,433,0,646286
02-08-2020,Jharkhand,12559,4682,118,0,316332
02-08-2020,Jammu and Kashmir,21416,13127,396,0,654117
02-08-2020,Karnataka,134819,57725,2496,9,1418569
02-08-2020,Kerala,25912,14467,83,20,817078
02-08-2020,Ladakh,1466,1108,7,0,19860
02-08-2020,Maharashtra,441228,276809,15576,306,2260160
02-08-2020,Meghalaya,874,264,5,0,37728
02-08-2020,Manipur,2831,1737,7,0,85441
02-08-2020,Madhya Pradesh,33535,23550,886,0,799500
02-08-2020,Mizoram,470,258,0,0,21523
02-08-2020,Nagaland,1935,648,4,4,39292
02-08-2020,Odisha,34913,21955,236,0,543316
02-08-2020,Punjab,17853,11466,423,0,599651
02-08-2020,Puducherry,3806,2309,52,0,41540
02-08-2020,Rajasthan,44410,31216,706,0,1570989
02-08-2020,Sikkim,658,289,1,0,26473
02-08-2020,Telangana,66677,47590,540,0,477795
02-08-2020,Tamil Nadu,257613,196483,4132,0,2779062
02-08-2020,Tripura,5389,3605,27,18,180684
02-08-2020,India,1804843,1187272,38170,429,20202858
02-08-2020,Uttar Pradesh,92921,53357,1730,0,2533631
02-08-2020,Uttarakhand,7593,4437,86,38,175881
02-08-2020,West Bengal,75516,52730,1678,0,934537
03-08-2020,Andaman and Nicobar Islands,830,263,10,0,25034
03-08-2020,Andhra Pradesh,166586,88672,1537,0,2110923
03-08-2020,Arunachal Pradesh,1758,1063,3,0,91227
03-08-2020,Assam,45276,33429,109,3,1006457
03-08-2020,Bihar,59567,38508,336,1,648939
03-08-2020,Chandigarh,1160,706,19,1,14778
03-08-2020,Chhattisgarh,9820,7256,61,0,334709
03-08-2020,Delhi,138482,124254,4021,0,1073802
03-08-2020,Dadra and Nagar Haveli and Daman and Diu,1284,866,2,10,42926
03-08-2020,Goa,6816,4876,56,0,135692
03-08-2020,Gujarat,64684,47561,2509,0,834104
03-08-2020,Himachal Pradesh,2818,1658,13,20,151574
03-08-2020,Haryana,37173,30470,440,0,657949
03-08-2020,Jharkhand,13500,4794,125,0,339560
03-08-2020,Jammu and Kashmir,22006,14032,407,0,662941
03-08-2020,Karnataka,139571,62500,2594,9,1446558
03-08-2020,Kerala,26874,15282,85,23,834215
03-08-2020,Ladakh,1485,1109,7,0,20240
03-08-2020,Maharashtra,450196,287030,15842,306,2301514
03-08-2020,Meghalaya,902,264,5,0,38596
03-08-2020,Manipur,2920,1766,7,0,89403
03-08-2020,Madhya Pradesh,34285,24099,900,0,812362
03-08-2020,Mizoram,496,266,0,0,21583
03-08-2020,Nagaland,2129,657,4,4,40293
03-08-2020,Odisha,36297,23074,248,0,556588
03-08-2020,Punjab,18527,11882,442,0,603912
03-08-2020,Puducherry,3982,2411,56,0,41485
03-08-2020,Rajasthan,45555,32051,719,0,1584925
03-08-2020,Sikkim,688,297,1,0,27115
03-08-2020,Telangana,67660,48609,551,0,487238
03-08-2020,Tamil Nadu,263222,202283,4241,0,2837273
03-08-2020,Tripura,5389,3605,27,18,180684
03-08-2020,India,1855332,1230342,38976,433,20864750
03-08-2020,Uttar Pradesh,97362,55393,1778,0,2623260
03-08-2020,Uttarakhand,7800,4538,90,38,178595
03-08-2020,West Bengal,78232,54818,1731,0,956659
04-08-2020,Andaman and Nicobar Islands,928,277,12,0,25492
04-08-2020,Andhra Pradesh,176333,95625,1604,0,2175070
04-08-2020,Arunachal Pradesh,1790,1105,3,0,93365
04-08-2020,Assam,48162,34422,115,3,1065521
04-08-2020,Bihar,62031,40760,349,1,687154
04-08-2020,Chandigarh,1206,715,20,1,15116
04-08-2020,Chhattisgarh,10202,7613,69,0,340043
04-08-2020,Delhi,139156,125226,4033,0,1083097
04-08-2020,Dadra and Nagar Haveli and Daman and Diu,1327,920,2,10,43191
04-08-2020,Goa,7075,5114,60,0,137575
04-08-2020,Gujarat,65704,48459,2534,0,854839
04-08-2020,Himachal Pradesh,2879,1710,13,28,152958
04-08-2020,Haryana,37796,31226,448,0,671064
04-08-2020,Jharkhand,14070,5199,129,0,345907
04-08-2020,Jammu and Kashmir,22396,14856,417,0,671413
04-08-2020,Karnataka,145830,69272,2704,9,1489016
04-08-2020,Kerala,27957,16303,88,26,858960
04-08-2020,Ladakh,1534,1127,7,0,20601
04-08-2020,Maharashtra,457956,299356,16142,307,2354414
04-08-2020,Meghalaya,917,330,5,0,38977
04-08-2020,Manipur,3018,1814,7,0,90901
04-08-2020,Madhya Pradesh,35082,25414,912,0,825723
04-08-2020,Mizoram,502,282,0,0,21845
04-08-2020,Nagaland,2405,659,4,4,41367
04-08-2020,Odisha,37681,24483,258,0,570590
04-08-2020,Punjab,19015,12491,462,0,611609
04-08-2020,Puducherry,4147,2537,58,0,43134
04-08-2020,Rajasthan,46679,32832,732,0,1592318
04-08-2020,Sikkim,783,299,1,0,28089
04-08-2020,Telangana,68946,49675,563,0,501025
04-08-2020,Tamil Nadu,268285,208784,4349,0,2892395
04-08-2020,Tripura,5520,3675,28,18,184227
04-08-2020,India,1906614,1281562,39825,445,21484402
04-08-2020,Uttar Pradesh,100310,57271,1817,0,2689973
04-08-2020,Uttarakhand,8008,4847,95,38,182335
04-08-2020,West Bengal,80984,56884,1785,0,978980
05-08-2020,Andaman and Nicobar Islands,1027,326,14,0,25826
05-08-2020,Andhra Pradesh,186461,104354,1681,0,2235646
05-08-2020,Arunachal Pradesh,1855,1210,3,0,95983
05-08-2020,Assam,50446,35893,121,3,1124683
05-08-2020,Bihar,64732,42370,369,1,739078
05-08-2020,Chandigarh,1270,715,20,1,15611
05-08-2020,Chhattisgarh,10497,7871,71,0,345250
05-08-2020,Delhi,140232,126116,4044,0,1099882
05-08-2020,Dadra and Nagar Haveli and Daman and Diu,1372,961,2,10,43478
05-08-2020,Goa,7423,5287,64,0,139566
05-08-2020,Gujarat,66777,49505,2557,0,879213
05-08-2020,Himachal Pradesh,2916,1762,13,28,156104
05-08-2020,Haryana,38548,31960,455,0,683500
05-08-2020,Jharkhand,15048,5826,136,0,351197
05-08-2020,Jammu and Kashmir,22955,15244,426,0,679415
05-08-2020,Karnataka,151449,74679,2804,9,1532654
05-08-2020,Kerala,29152,17537,95,28,884056
05-08-2020,Ladakh,1592,1164,7,0,20978
05-08-2020,Maharashtra,468265,305521,16476,307,2418299
05-08-2020,Meghalaya,939,339,5,0,38977
05-08-2020,Manipur,3093,1862,7,0,92617
05-08-2020,Madhya Pradesh,35734,26064,929,0,838041
05-08-2020,Mizoram,505,286,0,0,21956
05-08-2020,Nagaland,2498,685,6,3,42029
05-08-2020,Odisha,39018,25738,269,0,585505
05-08-2020,Punjab,19856,12943,491,0,622127
05-08-2020,Puducherry,4433,2668,65,0,44158
05-08-2020,Rajasthan,47845,33849,745,0,1619744
05-08-2020,Sikkim,800,303,1,0,29035
05-08-2020,Telangana,70958,50814,576,0,522143
05-08-2020,Tamil Nadu,273460,214815,4461,0,2953561
05-08-2020,Tripura,5642,3725,30,18,187848
05-08-2020,India,1963240,1327145,40744,446,22149351
05-08-2020,Uttar Pradesh,104388,60558,1857,0,2689973
05-08-2020,Uttarakhand,8254,5233,98,38,186966
05-08-2020,West Bengal,83800,58962,1846,0,1003027
06-08-2020,Andaman and Nicobar Islands,1123,355,16,0,26516
06-08-2020,Andhra Pradesh,196789,112870,1753,0,2299332
06-08-2020,Arunachal Pradesh,1948,1245,3,0,98733
06-08-2020,Assam,52818,37225,126,3,1180336
06-08-2020,Bihar,68148,43820,388,1,799332
06-08-2020,Chandigarh,1327,777,20,1,16034
06-08-2020,Chhattisgarh,11020,8088,77,0,352681
06-08-2020,Delhi,141531,127124,4059,0,1120318
06-08-2020,Dadra and Nagar Haveli and Daman and Diu,1415,997,2,10,43899
06-08-2020,Goa,7614,5453,66,0,142192
06-08-2020,Gujarat,67811,50422,2584,0,903782
06-08-2020,Himachal Pradesh,3047,1865,13,28,158537
06-08-2020,Haryana,39303,32640,458,0,697779
06-08-2020,Jharkhand,15756,6594,145,0,358208
06-08-2020,Jammu and Kashmir,23454,15708,436,0,686808
06-08-2020,Karnataka,158254,80281,2897,9,1581075
06-08-2020,Kerala,30450,18337,98,32,908355
06-08-2020,Ladakh,1595,1177,7,0,21383
06-08-2020,Maharashtra,479779,316375,16792,307,2492194
06-08-2020,Meghalaya,990,345,5,0,39553
06-08-2020,Manipur,3217,1905,8,0,94808
06-08-2020,Madhya Pradesh,36564,26902,946,0,846484
06-08-2020,Mizoram,538,288,0,0,22211
06-08-2020,Nagaland,2580,819,6,3,42900
06-08-2020,Odisha,40717,26888,280,0,600591
06-08-2020,Punjab,20891,13659,517,0,634271
06-08-2020,Puducherry,4621,2808,70,0,45098
06-08-2020,Rajasthan,48996,35131,757,0,1651221
06-08-2020,Sikkim,829,353,1,0,29467
06-08-2020,Telangana,73050,52103,589,0,543489
06-08-2020,Tamil Nadu,279144,221087,4571,0,3020714
06-08-2020,Tripura,5740,3793,31,18,190492
06-08-2020,India,2025410,1377286,41643,450,22788393
06-08-2020,Uttar Pradesh,108974,63402,1918,0,2797687
06-08-2020,Uttarakhand,8623,5427,102,38,190898
06-08-2020,West Bengal,86754,61023,1902,0,1028251
07-08-2020,Andaman and Nicobar Islands,1222,425,19,0,26915
07-08-2020,Andhra Pradesh,206960,120464,1842,0,2362270
07-08-2020,Arunachal Pradesh,2049,1326,3,0,101947
07-08-2020,Assam,55497,38810,132,3,1238867
07-08-2020,Bihar,71794,46265,400,1,870852
07-08-2020,Chandigarh,1374,820,23,1,16596
07-08-2020,Chhattisgarh,11408,8319,87,0,359857
07-08-2020,Delhi,142723,128232,4082,0,1143703
07-08-2020,Dadra and Nagar Haveli and Daman and Diu,1459,1038,2,10,44456
07-08-2020,Goa,7947,5595,70,0,144814
07-08-2020,Gujarat,68885,51792,2606,0,930373
07-08-2020,Himachal Pradesh,3150,1954,13,28,161232
07-08-2020,Haryana,40054,33444,467,0,713061
07-08-2020,Jharkhand,16482,7491,151,0,367757
07-08-2020,Jammu and Kashmir,23927,16218,449,0,695620
07-08-2020,Karnataka,164924,84232,2997,8,1624628
07-08-2020,Kerala,31701,19151,103,36,936651
07-08-2020,Ladakh,1614,1194,9,0,21740
07-08-2020,Maharashtra,490262,327281,17092,307,2574594
07-08-2020,Meghalaya,1006,411,5,0,39782
07-08-2020,Manipur,3466,1926,10,0,96837
07-08-2020,Madhya Pradesh,37298,27621,962,0,859921
07-08-2020,Mizoram,559,288,0,0,22211
07-08-2020,Nagaland,2657,824,7,2,43911
07-08-2020,Odisha,42550,28698,292,0,616646
07-08-2020,Punjab,21930,14040,539,0,646439
07-08-2020,Puducherry,4862,2914,75,0,45954
07-08-2020,Rajasthan,50157,36195,767,0,1678314
07-08-2020,Sikkim,854,406,1,0,29958
07-08-2020,Telangana,75257,53239,601,0,566984
07-08-2020,Tamil Nadu,285024,227575,4690,0,3088066
07-08-2020,Tripura,5868,3860,36,18,193268
07-08-2020,India,2086865,1427673,42579,452,23387171
07-08-2020,Uttar Pradesh,113378,66834,1981,0,2893424
07-08-2020,Uttarakhand,8901,5731,112,38,199081
07-08-2020,West Bengal,89666,63060,1954,0,1054509
08-08-2020,Andaman and Nicobar Islands,1351,500,20,0,27073
08-08-2020,Andhra Pradesh,217040,129615,1939,0,2424393
08-08-2020,Arunachal Pradesh,2117,1430,3,0,104833
08-08-2020,Assam,57715,40592,140,3,1293712
08-08-2020,Bihar,75786,48673,419,1,946278
08-08-2020,Chandigarh,1426,872,24,1,17067
08-08-2020,Chhattisgarh,11855,8582,90,0,366957
08-08-2020,Delhi,144127,129362,4098,0,1168295
08-08-2020,Dadra and Nagar Haveli and Daman and Diu,1510,1089,2,10,44777
08-08-2020,Goa,8206,5802,72,0,147138
08-08-2020,Gujarat,69986,52927,2629,0,956645
08-08-2020,Himachal Pradesh,3264,2081,13,28,163395
08-08-2020,Haryana,40843,34031,474,0,730036
08-08-2020,Jharkhand,17468,8325,160,0,374813
08-08-2020,Jammu and Kashmir,24390,16667,459,0,706780
08-08-2020,Karnataka,172102,89238,3090,8,1668511
08-08-2020,Kerala,33121,20866,107,39,963632
08-08-2020,Ladakh,1639,1214,9,0,22013
08-08-2020,Maharashtra,503084,338362,17367,307,2654681
08-08-2020,Meghalaya,1023,423,6,0,40631
08-08-2020,Manipur,3635,1927,11,0,98819
08-08-2020,Madhya Pradesh,38157,28353,977,0,874678
08-08-2020,Mizoram,567,296,0,0,22211
08-08-2020,Nagaland,2688,893,7,3,44566
08-08-2020,Odisha,44193,30242,307,0,634090
08-08-2020,Punjab,22928,14860,562,0,659284
08-08-2020,Puducherry,5123,3054,80,0,46878
08-08-2020,Rajasthan,51328,37163,778,0,1710963
08-08-2020,Sikkim,860,417,1,0,30533
08-08-2020,Telangana,77513,54330,615,0,590306
08-08-2020,Tamil Nadu,290907,232618,4808,0,3155619
08-08-2020,Tripura,6014,4084,37,18,196440
08-08-2020,India,2152021,1479808,43454,457,24106535
08-08-2020,Uttar Pradesh,118038,69833,2028,0,2996406
08-08-2020,Uttarakhand,9402,5963,117,39,205565
08-08-2020,West Bengal,92615,65124,2005,0,1079657
09-08-2020,Andaman and Nicobar Islands,1490,648,20,0,27103
09-08-2020,Andhra Pradesh,227860,138712,2036,0,2487305
09-08-2020,Arunachal Pradesh,2155,1482,3,0,106792
09-08-2020,Assam,58838,42326,145,3,1318204
09-08-2020,Bihar,79720,51315,429,1,1021906
09-08-2020,Chandigarh,1515,904,25,1,17510
09-08-2020,Chhattisgarh,12148,8809,96,0,371706
09-08-2020,Delhi,145427,130587,4111,0,1192082
09-08-2020,Dadra and Nagar Haveli and Daman and Diu,1555,1117,2,12,45253
09-08-2020,Goa,8712,5995,75,0,149304
09-08-2020,Gujarat,71064,54238,2654,0,987630
09-08-2020,Himachal Pradesh,3371,2181,14,28,165496
09-08-2020,Haryana,41635,34781,483,0,744080
09-08-2020,Jharkhand,18156,8998,177,0,380330
09-08-2020,Jammu and Kashmir,24897,17003,472,0,717110
09-08-2020,Karnataka,178087,93908,3197,8,1706447
09-08-2020,Kerala,34332,21836,109,40,984208
09-08-2020,Ladakh,1688,1222,9,0,22015
09-08-2020,Maharashtra,515332,351710,17757,307,2730285
09-08-2020,Meghalaya,1062,490,6,0,40700
09-08-2020,Manipur,3753,2044,11,0,101230
09-08-2020,Madhya Pradesh,39025,29020,996,0,891698
09-08-2020,Mizoram,608,298,0,0,23324
09-08-2020,Nagaland,2781,904,8,3,45564
09-08-2020,Odisha,45927,31785,321,0,650183
09-08-2020,Punjab,23903,15319,586,0,672761
09-08-2020,Puducherry,5382,3201,87,0,47836
09-08-2020,Rajasthan,52497,38235,789,0,1740732
09-08-2020,Sikkim,866,497,1,0,30732
09-08-2020,Telangana,79495,55999,627,0,613231
09-08-2020,Tamil Nadu,296901,238638,4927,0,3225805
09-08-2020,Tripura,6161,4176,41,18,199937
09-08-2020,India,2214138,1534282,44467,460,24583558
09-08-2020,Uttar Pradesh,122609,72650,2069,0,3118567
09-08-2020,Uttarakhand,9632,6134,125,39,209627
09-08-2020,West Bengal,95554,67120,2059,0,1105899
10-08-2020,Andaman and Nicobar Islands,1625,709,20,0,27346
10-08-2020,Andhra Pradesh,235525,145636,2116,0,2534304
10-08-2020,Arunachal Pradesh,2231,1592,3,0,109863
10-08-2020,Assam,61738,43587,151,3,1378629
10-08-2020,Bihar,82741,54139,450,1,1097252
10-08-2020,Chandigarh,1595,1004,25,1,17928
10-08-2020,Chhattisgarh,12625,9017,99,0,381018
10-08-2020,Delhi,146134,131657,4131,0,1204405
10-08-2020,Dadra and Nagar Haveli and Daman and Diu,1617,1167,2,12,45724
10-08-2020,Goa,9029,6208,80,0,151202
10-08-2020,Gujarat,72120,55376,2674,0,1017234
10-08-2020,Himachal Pradesh,3463,2205,16,28,166469
10-08-2020,Haryana,42429,35492,489,0,753945
10-08-2020,Jharkhand,18786,9748,189,0,387184
10-08-2020,Jammu and Kashmir,25367,17375,478,0,725542
10-08-2020,Karnataka,182354,99126,3311,8,1729067
10-08-2020,Kerala,35516,22620,116,43,1000988
10-08-2020,Ladakh,1717,1237,9,0,22161
10-08-2020,Maharashtra,524513,358421,18050,307,2776849
10-08-2020,Meghalaya,1115,498,6,0,41734
10-08-2020,Manipur,3853,2122,11,0,103268
10-08-2020,Madhya Pradesh,39891,29674,1015,0,909926
10-08-2020,Mizoram,620,323,0,0,23702
10-08-2020,Nagaland,3011,973,8,3,46518
10-08-2020,Odisha,47455,33021,337,0,669266
10-08-2020,Punjab,24889,15735,604,0,681321
10-08-2020,Puducherry,5624,3355,89,0,48748
10-08-2020,Rajasthan,53670,39060,800,0,1754897
10-08-2020,Sikkim,910,510,1,0,31193
10-08-2020,Telangana,80751,57586,637,0,624840
10-08-2020,Tamil Nadu,302815,244675,5041,0,3292958
10-08-2020,Tripura,6223,4443,42,18,202004
10-08-2020,India,2267154,1581644,45354,463,25281848
10-08-2020,Uttar Pradesh,126722,76724,2120,0,3209587
10-08-2020,Uttarakhand,10021,6301,134,39,218838
10-08-2020,West Bengal,98459,70328,2100,0,1132196
11-08-2020,Andaman and Nicobar Islands,1764,749,21,0,27455
11-08-2020,Andhra Pradesh,244549,154749,2203,0,2592619
11-08-2020,Arunachal Pradesh,2327,1634,3,0,112689
11-08-2020,Assam,64407,45074,155,3,1430691
11-08-2020,Bihar,86812,57039,465,1,1180566
11-08-2020,Chandigarh,1670,1015,26,1,18625
11-08-2020,Chhattisgarh,12985,9239,104,0,388852
11-08-2020,Delhi,147391,132384,4139,0,1223845
11-08-2020,Dadra and Nagar Haveli and Daman and Diu,1656,1208,2,12,46149
11-08-2020,Goa,9444,6480,86,0,153792
11-08-2020,Gujarat,73238,56516,2697,0,1058881
11-08-2020,Himachal Pradesh,3497,2273,17,28,168843
11-08-2020,Haryana,43227,36082,500,0,771769
11-08-2020,Jharkhand,19469,10555,194,0,394315
11-08-2020,Jammu and Kashmir,25931,17979,490,0,738203
11-08-2020,Karnataka,188611,105599,3397,8,1772991
11-08-2020,Kerala,36933,24046,121,45,1027433
11-08-2020,Ladakh,1770,1255,9,0,22709
11-08-2020,Maharashtra,535601,368435,18306,307,2841240
11-08-2020,Meghalaya,1142,510,6,0,41734
11-08-2020,Manipur,3941,2155,12,0,104263
11-08-2020,Madhya Pradesh,40734,30596,1033,0,931143
11-08-2020,Mizoram,623,323,0,0,23848
11-08-2020,Nagaland,3031,985,7,7,47008
11-08-2020,Odisha,48796,34806,349,0,692301
11-08-2020,Punjab,25889,16790,636,0,697327
11-08-2020,Puducherry,5900,3532,91,0,49715
11-08-2020,Rajasthan,54887,40399,811,0,1784992
11-08-2020,Sikkim,913,534,1,0,31604
11-08-2020,Telangana,82647,59374,645,0,642875
11-08-2020,Tamil Nadu,308649,250680,5159,0,3360450
11-08-2020,Tripura,6387,4656,43,18,205125
11-08-2020,India,2328406,1638105,46189,469,26015297
11-08-2020,Uttar Pradesh,131763,80589,2176,0,3314435
11-08-2020,Uttarakhand,10432,6470,136,39,225618
11-08-2020,West Bengal,101390,73395,2149,0,1159211
12-08-2020,Andaman and Nicobar Islands,1900,829,21,0,27744
12-08-2020,Andhra Pradesh,254146,161425,2296,0,2649767
12-08-2020,Arunachal Pradesh,2430,1659,3,0,115758
12-08-2020,Assam,69000,47210,161,3,1573800
12-08-2020,Bihar,90553,60068,474,1,1272980
12-08-2020,Chandigarh,1751,1023,27,1,19141
12-08-2020,Chhattisgarh,13552,9508,109,0,394141
12-08-2020,Delhi,148504,133405,4153,0,1242739
12-08-2020,Dadra and Nagar Haveli and Daman and Diu,1695,1243,2,13,46516
12-08-2020,Goa,9924,6641,89,0,156498
12-08-2020,Gujarat,74390,57493,2715,0,1109005
12-08-2020,Himachal Pradesh,3636,2362,17,28,171538
12-08-2020,Haryana,44024,36694,503,0,786839
12-08-2020,Jharkhand,20257,12197,202,0,402072
12-08-2020,Jammu and Kashmir,26413,18523,498,0,750847
12-08-2020,Karnataka,196494,112633,3510,8,1826317
12-08-2020,Kerala,38145,24926,127,47,1056360
12-08-2020,Ladakh,1811,1274,9,0,23034
12-08-2020,Maharashtra,548313,381843,18650,307,2913686
12-08-2020,Meghalaya,1179,517,6,0,41734
12-08-2020,Manipur,3982,2231,12,0,104263
12-08-2020,Madhya Pradesh,41604,31239,1048,0,951822
12-08-2020,Mizoram,648,330,0,0,24895
12-08-2020,Nagaland,3118,1113,7,7,47939
12-08-2020,Odisha,50672,36479,358,0,724354
12-08-2020,Punjab,26909,17212,675,0,711260
12-08-2020,Puducherry,6381,3676,96,0,50942
12-08-2020,Rajasthan,56100,41648,822,0,1820131
12-08-2020,Sikkim,930,550,1,0,31974
12-08-2020,Telangana,84544,61294,654,0,665847
12-08-2020,Tamil Nadu,314520,256313,5278,0,3432025
12-08-2020,Tripura,6497,4838,43,18,208165
12-08-2020,India,2395472,1695864,47139,472,26845688
12-08-2020,Uttar Pradesh,136238,84661,2230,0,3412346
12-08-2020,Uttarakhand,10886,6687,140,39,232259
12-08-2020,West Bengal,104326,76120,2203,0,1186923
13-08-2020,Andaman and Nicobar Islands,2037,924,22,0,27973
13-08-2020,Andhra Pradesh,264142,170924,2378,0,2705459
13-08-2020,Arunachal Pradesh,2512,1718,4,0,118882
13-08-2020,Assam,71796,49384,169,3,1635118
13-08-2020,Bihar,94459,62507,484,1,1377432
13-08-2020,Chandigarh,1842,1076,28,1,19593
